ID_norm,ID,NUTS3,municipality_id,parish_name,split_scope,split_role,cv_fold,split_label
171303,171303,PT11B,1713,Bornes de Aguiar,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171304,171304,PT11B,1713,Bragado,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171305,171305,PT11B,1713,Capeludos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171310,171310,PT11B,1713,Soutelo de Aguiar,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171311,171311,PT11B,1713,Telões,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171312,171312,PT11B,1713,Tresminas,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171313,171313,PT11B,1713,Valoura,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171314,171314,PT11B,1713,Vila Pouca de Aguiar,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171315,171315,PT11B,1713,Vreia de Bornes,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171316,171316,PT11B,1713,Vreia de Jales,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171317,171317,PT11B,1713,Sabroso de Aguiar,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171319,171319,PT11B,1713,Alvão,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171320,171320,PT11B,1713,União das Freguesias de Pensalvos e Parada de Monteiros,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
171401,171401,PT11D,1714,Abaças,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171403,171403,PT11D,1714,Andrães,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171404,171404,PT11D,1714,Arroios,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171406,171406,PT11D,1714,Campeã,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171409,171409,PT11D,1714,Folhadela,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171410,171410,PT11D,1714,Guiães,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171414,171414,PT11D,1714,Lordelo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171415,171415,PT11D,1714,Mateus,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171416,171416,PT11D,1714,Mondrões,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171420,171420,PT11D,1714,Parada de Cunhos,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171426,171426,PT11D,1714,Torgueda,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171429,171429,PT11D,1714,Vila Marim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171431,171431,PT11D,1714,União das Freguesias de Adoufe e Vilarinho de Samardã,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171432,171432,PT11D,1714,União das Freguesias de Borbela e Lamas de Olo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171433,171433,PT11D,1714,União das Freguesias de Constantim e Vale de Nogueira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171434,171434,PT11D,1714,União das Freguesias de Mouçós e Lamares,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171435,171435,PT11D,1714,União das Freguesias de Nogueira e Ermida,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171436,171436,PT11D,1714,"União das Freguesias de Pena, Quintã e Vila Cova",all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171437,171437,PT11D,1714,União das Freguesias de São Tomé do Castelo e Justes,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
171438,171438,PT11D,1714,"União das Freguesias de Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis)",all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180101,180101,PT11D,1801,Aldeias,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180104,180104,PT11D,1801,Cimbres,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180106,180106,PT11D,1801,Folgosa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180107,180107,PT11D,1801,Fontelo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180109,180109,PT11D,1801,Queimada,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180110,180110,PT11D,1801,Queimadela,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180111,180111,PT11D,1801,Santa Cruz,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180114,180114,PT11D,1801,São Cosmado,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180115,180115,PT11D,1801,São Martinho das Chãs,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180118,180118,PT11D,1801,Vacalar,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180120,180120,PT11D,1801,Armamar,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180121,180121,PT11D,1801,União das Freguesias de Aricera e Goujoim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180122,180122,PT11D,1801,União das Freguesias de São Romão e Santiago,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180123,180123,PT11D,1801,União das Freguesias de Vila Seca e Santo Adrião,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180201,180201,PT16G,1802,Beijós,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180202,180202,PT16G,1802,Cabanas de Viriato,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180204,180204,PT16G,1802,Oliveira do Conde,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180206,180206,PT16G,1802,Parada,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180208,180208,PT16G,1802,"União das Freguesias de Currelos, Papízios e Sobral",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180301,180301,PT16G,1803,Almofala,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180303,180303,PT16G,1803,Cabril,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180304,180304,PT16G,1803,Castro Daire,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180305,180305,PT16G,1803,Cujó,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180309,180309,PT16G,1803,Gosende,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180312,180312,PT16G,1803,Mões,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180313,180313,PT16G,1803,Moledo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180314,180314,PT16G,1803,Monteiras,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180317,180317,PT16G,1803,Pepim,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180319,180319,PT16G,1803,Pinheiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180322,180322,PT16G,1803,São Joaninho,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180323,180323,PT16G,1803,"União das Freguesias de Mamouros, Alva e Ribolhos",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180324,180324,PT16G,1803,União das Freguesias de Mezia e Moura Morta,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180325,180325,PT16G,1803,União das Freguesias de Parade de Ester e Ester,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180326,180326,PT16G,1803,União das Freguesias de Picão e Ermida,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180327,180327,PT16G,1803,União das Freguesias de Reriz e Gafanhão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180403,180403,PT11C,1804,Cinfães,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180404,180404,PT11C,1804,Espadanedo,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180405,180405,PT11C,1804,Ferreiros de Tendais,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180406,180406,PT11C,1804,Fornelos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180408,180408,PT11C,1804,Moimenta,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180409,180409,PT11C,1804,Nespereira,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180410,180410,PT11C,1804,Oliveira do Douro,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180412,180412,PT11C,1804,Santiago de Piães,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180413,180413,PT11C,1804,São Cristóvão de Nogueira,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180414,180414,PT11C,1804,Souselo,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180415,180415,PT11C,1804,Tarouquela,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180416,180416,PT11C,1804,Tendais,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180417,180417,PT11C,1804,Travanca,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180418,180418,PT11C,1804,"União das Freguesias de Alhões, Bustelo, Gralheira e Ramires",all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
180502,180502,PT11D,1805,Avões,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180504,180504,PT11D,1805,Britiande,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180505,180505,PT11D,1805,Cambres,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180507,180507,PT11D,1805,Ferreirim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180508,180508,PT11D,1805,Ferreiros de Avões,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180509,180509,PT11D,1805,Figueira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180510,180510,PT11D,1805,Lalim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180511,180511,PT11D,1805,Lazarim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180516,180516,PT11D,1805,Penajóia,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180517,180517,PT11D,1805,Penude,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180519,180519,PT11D,1805,Samodães,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180520,180520,PT11D,1805,Sande,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180523,180523,PT11D,1805,Várzea de Abrunhais,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180524,180524,PT11D,1805,Vila Nova de Souto d' El-Rei,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180525,180525,PT11D,1805,Lamego (Almacave e Sé),all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180526,180526,PT11D,1805,"União das Freguesias de Bigorne, Magueija e Pretarouca",all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180527,180527,PT11D,1805,"União das Freguesias de Cepões, Meijinhos e Melcões",all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180528,180528,PT11D,1805,União das Freguesias de Parada do Bispo e Valdigem,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180601,180601,PT16G,1806,Abrunhosa-a-Velha,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180602,180602,PT16G,1806,Alcafache,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180605,180605,PT16G,1806,Cunha Baixa,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180606,180606,PT16G,1806,Espinho,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180607,180607,PT16G,1806,Fornos de Maceira Dão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180608,180608,PT16G,1806,Freixiosa,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180614,180614,PT16G,1806,Quintela de Azurara,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180616,180616,PT16G,1806,São João da Fresta,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180619,180619,PT16G,1806,"União das Freguesias de Mangualde, Mesquitela e Cunha Alta",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180620,180620,PT16G,1806,União das Freguesias de Moimenta de Maceira Dão e Lobelhe do Mato,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180621,180621,PT16G,1806,União das Freguesias de Santiago de Cassurrães e Póvoa de Cervães,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180622,180622,PT16G,1806,"União das Freguesias de Tavares (Chá, Várzea e Travanca)",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180702,180702,PT11D,1807,Alvite,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180703,180703,PT11D,1807,Arcozelos,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180705,180705,PT11D,1807,Baldos,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180706,180706,PT11D,1807,Cabaços,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180707,180707,PT11D,1807,Caria,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180708,180708,PT11D,1807,Castelo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180709,180709,PT11D,1807,Leomil,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180710,180710,PT11D,1807,Moimenta da Beira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180713,180713,PT11D,1807,Passô,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180716,180716,PT11D,1807,Rua,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180717,180717,PT11D,1807,Sarzedo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180719,180719,PT11D,1807,Sever,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180720,180720,PT11D,1807,Vilar,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180721,180721,PT11D,1807,União das Freguesias de Paradinha e Nagosa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180722,180722,PT11D,1807,"União das Freguesias de Pêra Velha, Aldeia de Nacomba e Ariz",all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180723,180723,PT11D,1807,União das Freguesias de Peva e Segões,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
180802,180802,PT16E,1808,Cercosa,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180804,180804,PT16E,1808,Espinho,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180805,180805,PT16E,1808,Marmeleira,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180807,180807,PT16E,1808,Pala,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180808,180808,PT16E,1808,Sobral,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180809,180809,PT16E,1808,Trezói,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180811,180811,PT16E,1808,"União das Freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça",all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
180901,180901,PT16G,1809,Canas de Senhorim,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180903,180903,PT16G,1809,Nelas,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180905,180905,PT16G,1809,Senhorim,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180906,180906,PT16G,1809,Vilar Seco,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180908,180908,PT16G,1809,Lapa do Lobo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180910,180910,PT16G,1809,União das Freguesias de Carvalhal Redondo e Aguieira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
180911,180911,PT16G,1809,União das Freguesias de Santar e Moreira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181002,181002,PT16G,1810,Arcozelo das Maias,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181005,181005,PT16G,1810,Pinheiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181007,181007,PT16G,1810,Ribeiradio,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181008,181008,PT16G,1810,São João da Serra,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181009,181009,PT16G,1810,São Vicente de Lafões,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181013,181013,PT16G,1810,União das Freguesias de Arca e Varzielas,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181014,181014,PT16G,1810,União das Freguesias de Destriz e Reigoso,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181015,181015,PT16G,1810,"União das Freguesias de Oliveira de Frades, Souto de Lafões e Sejães",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181102,181102,PT16G,1811,Castelo de Penalva,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181103,181103,PT16G,1811,Esmolfe,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181104,181104,PT16G,1811,Germil,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181105,181105,PT16G,1811,Ínsua,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181106,181106,PT16G,1811,Lusinde,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181109,181109,PT16G,1811,Pindo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181110,181110,PT16G,1811,Real,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181111,181111,PT16G,1811,Sezures,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181112,181112,PT16G,1811,Trancozelos,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181114,181114,PT16G,1811,União das Freguesias de Antas e Matela,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181115,181115,PT16G,1811,União das Freguesias de Vila Cova do Covelo e Marreco,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181202,181202,PT11D,1812,Beselga,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181203,181203,PT11D,1812,Castainço,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181207,181207,PT11D,1812,Penela da Beira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181208,181208,PT11D,1812,Póvoa de Penela,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181209,181209,PT11D,1812,Souto,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181210,181210,PT11D,1812,União das Freguesias de Antas e Ourozinho,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181211,181211,PT11D,1812,União das Freguesias de Penedono e Granja,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181302,181302,PT11C,1813,Barrô,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181303,181303,PT11C,1813,Cárquere,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181310,181310,PT11C,1813,Paus,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181311,181311,PT11C,1813,Resende,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181312,181312,PT11C,1813,São Cipriano,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181313,181313,PT11C,1813,São João de Fontoura,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181314,181314,PT11C,1813,São Martinho de Mouros,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181316,181316,PT11C,1813,União das Freguesias de Anreade e São Romão de Aregos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181317,181317,PT11C,1813,União das Freguesias de Felgueiras e Feirão,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181318,181318,PT11C,1813,União das Freguesias de Freigil e Miomães,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181319,181319,PT11C,1813,União das Freguesias de Ovadas e Panchorra,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
181403,181403,PT16G,1814,Pinheiro de Ázere,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181405,181405,PT16G,1814,São Joaninho,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181406,181406,PT16G,1814,São João de Areias,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181410,181410,PT16G,1814,União das Freguesias de Ovoa e Vimieiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181411,181411,PT16G,1814,União das Freguesias de Santa Comba Dão e Couto do Mosteiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181412,181412,PT16G,1814,União das Freguesias de Treixedo e Nagozela,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181501,181501,PT11D,1815,Castanheiro do Sul,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181502,181502,PT11D,1815,Ervedosa do Douro,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181504,181504,PT11D,1815,Nagozelo do Douro,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181505,181505,PT11D,1815,Paredes da Beira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181507,181507,PT11D,1815,Riodades,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181509,181509,PT11D,1815,Soutelo do Douro,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181511,181511,PT11D,1815,Vale de Figueira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181512,181512,PT11D,1815,Valongo dos Azeites,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181515,181515,PT11D,1815,União das Freguesias de São João da Pesqueira e Várzea de Trevões,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181516,181516,PT11D,1815,União das Freguesias de Trevões e Espinhosa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181517,181517,PT11D,1815,União das Freguesias de Vilaroco e Pereiros,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181602,181602,PT16G,1816,Bordonhos,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181606,181606,PT16G,1816,Figueiredo de Alva,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181607,181607,PT16G,1816,Manhouce,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181608,181608,PT16G,1816,Pindelo dos Milagres,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181609,181609,PT16G,1816,Pinho,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181612,181612,PT16G,1816,São Félix,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181615,181615,PT16G,1816,Serrazes,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181616,181616,PT16G,1816,Sul,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181617,181617,PT16G,1816,Valadares,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181619,181619,PT16G,1816,Vila Maior,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181620,181620,PT16G,1816,União das Freguesias de Carvalhais e Candal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181621,181621,PT16G,1816,União das Freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181622,181622,PT16G,1816,União das Freguesias de São Martinho das Moitas e Covas do Rio,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181623,181623,PT16G,1816,"União das Freguesias de São Pedro do Sul, Várzea e Baiões",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181702,181702,PT16G,1817,Avelal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181704,181704,PT16G,1817,Ferreira de Aves,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181706,181706,PT16G,1817,Mioma,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181707,181707,PT16G,1817,Rio de Moinhos,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181709,181709,PT16G,1817,São Miguel de Vila Boa,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181710,181710,PT16G,1817,Sátão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181711,181711,PT16G,1817,Silvã de Cima,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181713,181713,PT16G,1817,União das Freguesias de Águas Boas e Forles,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181714,181714,PT16G,1817,"União das Freguesias de Romãs, Decermilo e Vila Longa",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
181801,181801,PT11D,1818,Arnas,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181802,181802,PT11D,1818,Carregal,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181803,181803,PT11D,1818,Chosendo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181804,181804,PT11D,1818,Cunha,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181806,181806,PT11D,1818,Faia,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181810,181810,PT11D,1818,Granjal,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181811,181811,PT11D,1818,Lamosa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181814,181814,PT11D,1818,Quintela,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181817,181817,PT11D,1818,Vila da Ponte,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181818,181818,PT11D,1818,União das Freguesias de Ferreirim e Macieira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181819,181819,PT11D,1818,União das Freguesias de Fonte Arcada e Escurquela,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181820,181820,PT11D,1818,União das Freguesias de Penso e Freixinho,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181821,181821,PT11D,1818,União das Freguesias de Sernancelhe e Sarzeda,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181901,181901,PT11D,1819,Adorigo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181902,181902,PT11D,1819,Arcos,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181904,181904,PT11D,1819,Chavães,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181905,181905,PT11D,1819,Desejosa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181906,181906,PT11D,1819,Granja do Tedo,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181908,181908,PT11D,1819,Longra,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181913,181913,PT11D,1819,Sendim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181914,181914,PT11D,1819,Tabuaço,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181917,181917,PT11D,1819,Valença do Douro,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181918,181918,PT11D,1819,União das Freguesias de Barcos e Santa Leocádia,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181919,181919,PT11D,1819,União das Freguesias de Paradela e Granjinha,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181920,181920,PT11D,1819,União das Freguesias de Pinheiros e Vale da Figueira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
181921,181921,PT11D,1819,União das Freguesias de Távora e Pereiro,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182004,182004,PT11D,1820,Mondim da Beira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182005,182005,PT11D,1820,Salzedas,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182006,182006,PT11D,1820,São João de Tarouca,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182009,182009,PT11D,1820,Várzea da Serra,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182011,182011,PT11D,1820,União das Freguesias de Gouviães e Ucanha,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182012,182012,PT11D,1820,União das Freguesias de Granja Nova e Vila Chã de Beira,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
182013,182013,PT11D,1820,União das Freguesias de Tarouca e Dálvares,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
